X1,X2,X3,X4,X5,X6,X7,X8,X9,Y1
29.1,68.0,37.5,47.0,30.1,7.9,1.63,7.1,516,1
25.9,76.7,13.8,17.9,17.4,5.0,1.2,10.3,251,0
20.9,42.5,1.8,5.2,13.0,5.8,1.01,10.7,297,0
36.5,102.2,115.9,128.0,27.8,30.8,2.22,4.9,510,2
32.3,96.1,52.9,67.1,29.6,9.2,2.44,3.9,534,2
35.0,58.7,0.6,7.1,19.9,13.2,1.58,5.1,361,1
28.3,71.1,16.1,19.8,19.0,3.2,0.97,10.1,256,0
20.5,62.5,5.4,8.9,25.7,8.0,1.12,10.7,463,0
26.8,45.7,2.3,8.2,17.9,5.6,0.88,15.4,440,0
17.2,64.4,42.7,48.7,20.8,5.9,1.08,12.6,569,0
26.8,48.9,32.6,34.3,17.4,5.7,0.92,10.6,233,0
33.5,96.2,22.1,41.0,41.6,15.7,2.17,4.4,596,2
31.4,76.6,2.3,7.9,24.4,7.6,1.01,13.1,570,0
37.2,69.3,120.7,129.3,43.4,12.5,1.93,9.0,529,2
45.9,56.9,59.1,79.3,46.9,4.4,1.94,2.8,763,3
28.1,67.8,2.0,6.9,21.5,1.1,0.85,11.0,344,0
23.1,67.0,2.3,8.1,18.7,7.7,1.13,10.7,543,0
30.3,51.2,7.3,18.8,26.3,14.1,1.39,5.2,624,1
45.7,100.1,2.0,21.9,31.0,10.0,2.0,4.3,477,2
16.4,40.9,25.0,28.3,19.1,4.0,1.15,12.5,459,0
24.5,50.7,1.4,8.1,15.3,2.4,1.02,10.6,258,0
27.8,99.6,27.2,34.4,40.4,18.4,2.06,4.7,611,2
26.8,72.5,20.7,35.2,18.5,13.2,1.72,5.4,662,1
41.1,86.1,15.8,34.3,34.9,17.5,1.88,5.0,716,2
29.1,71.8,1.6,3.0,23.7,5.6,1.05,12.2,514,0
31.0,74.1,11.1,14.5,20.9,9.9,0.86,14.4,353,0
35.2,71.9,0.7,5.3,26.6,5.2,0.98,11.2,442,0
25.4,74.2,7.8,13.0,28.0,9.8,0.97,12.3,308,0
26.6,63.6,8.9,13.5,30.8,7.9,1.0,13.5,221,0
24.4,79.3,12.9,18.3,26.1,5.6,1.2,21.7,449,0
42.9,94.8,37.2,58.6,25.6,12.3,1.95,6.7,490,2
40.4,65.1,33.1,55.6,35.3,17.9,1.82,5.3,440,2
37.5,87.0,43.4,58.7,43.7,21.8,1.79,8.2,484,2
26.5,60.4,14.5,17.0,23.4,8.0,1.13,12.5,396,0
27.6,73.5,18.0,24.3,24.2,5.3,0.8,17.7,311,0
21.0,54.3,7.5,11.7,19.5,4.4,1.05,10.1,569,0
44.1,89.4,18.7,39.9,29.3,18.1,1.87,4.2,450,2
27.5,69.5,2.4,10.0,22.2,5.8,0.99,11.1,462,0
34.5,45.9,2.7,8.0,28.5,4.4,0.94,12.3,384,0
24.7,78.0,9.3,13.9,19.3,2.4,0.92,10.7,599,0
20.9,68.0,3.9,11.2,19.7,5.9,1.05,14.3,416,0
17.8,57.7,1.2,6.8,27.1,3.0,0.95,10.9,453,0
35.1,75.6,2.8,21.0,31.9,5.9,2.06,5.5,766,2
43.6,104.2,64.7,85.9,38.6,4.5,2.72,5.8,676,3
23.9,70.2,4.1,6.0,24.0,1.8,1.03,12.2,458,0
48.8,101.3,25.5,50.1,37.5,38.7,2.87,3.0,544,3
25.4,50.5,19.2,26.3,13.7,7.8,0.99,12.0,317,0
29.4,51.6,29.3,40.2,27.9,11.2,1.72,5.8,591,1
30.6,61.9,1.1,5.2,21.0,7.4,0.93,10.5,406,0
26.9,63.4,4.7,10.2,19.4,7.5,1.03,11.0,368,0
28.6,59.7,26.2,52.2,32.7,7.1,2.04,4.0,769,2
31.4,70.0,19.8,30.5,28.6,13.3,1.86,14.6,364,1
43.7,83.8,14.1,54.0,41.9,20.5,2.47,2.9,914,3
29.9,96.2,16.2,29.3,35.5,18.2,1.85,3.4,444,2
24.7,65.4,0.0,2.3,21.9,3.9,0.99,13.7,410,0
23.9,69.1,18.2,24.0,21.1,2.1,0.94,10.1,373,0
42.1,80.6,30.9,41.8,36.9,12.0,2.09,4.3,437,2
22.2,98.7,13.2,35.8,24.0,12.6,1.54,3.8,471,2
42.1,74.0,3.9,21.4,34.4,20.7,1.69,3.7,611,2
23.6,45.6,7.9,9.2,20.8,6.9,1.19,11.1,521,0
32.0,95.2,28.6,41.8,38.3,23.0,2.11,6.4,435,2
30.5,76.2,9.3,19.7,32.2,6.5,1.97,6.6,424,1
33.9,74.7,3.5,15.2,31.0,10.9,1.41,7.2,678,1
39.0,96.8,66.6,99.7,45.6,15.2,2.2,5.5,613,3
37.6,87.7,13.4,32.0,30.3,13.1,2.41,7.9,825,2
33.9,72.8,22.7,30.8,26.1,15.3,1.98,5.6,598,1
33.2,62.2,6.3,15.7,19.0,1.1,1.14,11.3,546,0
43.5,71.9,25.1,44.1,38.4,18.8,1.8,6.2,569,2
56.5,113.5,74.6,93.9,36.9,22.2,2.2,3.6,690,3
21.0,94.3,37.7,55.3,33.5,13.6,1.52,4.1,722,2
43.6,89.8,21.3,35.6,49.9,19.8,2.72,7.0,614,3
32.7,82.0,64.9,78.4,30.5,-1.9,1.93,3.4,766,2
31.7,59.3,6.9,16.7,29.4,7.0,1.37,11.9,323,1
29.7,61.8,1.6,5.1,15.1,5.9,0.99,11.7,336,0
23.6,69.5,2.6,7.0,19.5,6.3,1.12,14.7,512,0
25.6,72.6,7.9,10.6,16.8,7.8,0.9,16.8,376,0
30.2,74.5,18.3,25.0,23.3,4.2,0.87,12.0,499,0
26.0,78.8,27.6,42.3,30.9,6.3,1.79,7.7,584,1
34.4,90.0,4.9,16.4,14.6,12.6,1.71,6.8,488,2
34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624,1
28.9,74.7,8.0,19.1,28.9,1.5,1.56,8.5,541,1
40.9,93.8,3.4,26.7,44.6,10.2,1.75,3.7,759,2
29.1,79.2,3.8,12.6,29.2,-0.5,1.7,6.0,436,1
39.2,70.1,27.4,40.3,41.0,11.1,1.91,3.6,511,2
29.1,68.1,0.7,5.2,23.4,3.9,0.84,12.6,353,0
42.0,92.6,10.8,29.5,47.4,35.7,2.21,5.5,770,3
33.3,54.3,21.3,33.9,23.6,2.9,1.35,5.2,585,1
27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723,2
29.5,53.9,37.4,50.4,24.1,5.2,1.47,5.1,679,1
31.8,68.3,29.4,39.1,23.0,5.8,1.76,6.2,463,1
23.4,69.5,5.8,12.1,19.5,7.8,1.02,12.6,412,0
27.3,42.1,0.8,9.0,26.0,9.1,1.11,10.9,201,0
28.8,79.7,8.8,20.2,23.1,6.5,1.48,7.5,350,1
44.9,66.4,10.6,34.3,38.5,19.3,2.53,3.0,575,3
33.0,93.1,68.7,92.0,30.2,27.9,3.01,5.3,400,2
43.0,64.7,12.3,21.3,29.6,6.6,1.72,7.1,619,1
26.5,96.7,68.7,77.0,33.2,12.9,2.05,4.7,671,2
37.5,93.5,38.5,45.1,32.7,14.6,1.74,4.0,454,2
22.9,71.8,2.8,10.5,21.4,3.0,1.04,11.6,520,0
33.0,51.4,15.6,27.7,30.0,10.2,1.08,6.7,644,1
30.3,68.3,18.8,29.0,23.9,11.2,1.47,9.6,456,1
24.4,60.9,1.1,2.1,24.4,4.2,1.09,12.6,350,0
21.0,48.4,2.0,7.4,13.3,6.4,1.12,10.1,237,0
23.7,66.3,9.6,17.0,16.6,8.0,1.07,11.3,516,0
20.0,71.0,15.6,21.0,20.0,6.0,0.89,14.4,575,0
29.3,77.9,37.0,47.7,29.1,15.4,2.14,3.5,691,2
31.5,50.3,4.3,14.8,20.3,12.9,1.61,9.0,677,1
33.8,72.5,24.5,36.1,26.7,7.3,1.36,7.0,433,1
27.8,43.3,19.8,24.5,12.0,4.3,0.96,12.7,404,0
30.1,95.4,2.8,10.3,21.4,13.3,1.32,5.1,333,1
44.2,95.3,1.7,26.7,33.5,24.5,2.43,4.1,581,3
20.7,73.0,5.6,14.0,12.1,5.9,0.9,13.9,425,0
26.6,62.2,0.2,5.9,16.5,2.8,0.88,11.0,444,0
42.2,63.3,15.2,38.9,23.5,24.1,2.27,13.2,467,2
27.4,62.4,1.4,4.2,17.7,3.1,1.04,10.9,577,0
41.7,76.5,3.2,19.6,49.5,24.5,1.92,8.2,698,3
30.1,74.1,28.6,43.6,25.6,24.2,2.19,4.7,450,2
30.6,72.7,5.2,8.5,26.0,12.3,1.1,6.1,493,1
20.3,66.0,3.3,10.1,23.4,5.0,0.81,10.8,291,0
23.2,67.2,8.0,14.3,25.1,14.3,1.57,5.4,456,1
31.9,78.1,16.7,30.3,29.4,9.0,1.76,5.3,671,1
35.4,55.6,72.1,81.2,33.4,12.6,1.71,5.0,296,1
32.6,61.2,66.7,75.0,20.2,7.4,1.86,6.3,639,1
28.4,76.8,22.0,33.3,20.4,10.9,1.46,5.8,552,1
37.3,63.1,59.5,69.4,25.2,12.7,1.48,8.3,431,1
35.7,60.6,2.9,11.2,30.8,14.4,1.36,10.0,627,1
44.4,73.7,48.6,59.1,43.7,23.9,3.15,6.3,841,3
31.5,73.6,55.0,68.7,22.3,12.5,1.35,6.2,417,1
23.3,50.4,6.4,13.1,26.7,3.8,1.13,12.3,237,0
23.8,48.8,19.9,25.8,26.2,5.6,0.83,10.4,403,0
27.8,79.0,72.5,89.7,30.3,6.2,1.81,5.2,432,1
47.0,95.9,4.5,19.7,40.4,8.7,2.69,3.2,739,3
34.4,95.1,5.1,17.4,20.9,10.0,2.06,3.7,689,2
23.6,49.1,17.4,24.3,25.4,2.0,0.91,12.3,433,0
31.5,105.1,4.6,9.8,32.5,21.3,1.9,6.2,786,2
26.8,54.4,2.0,8.9,22.9,1.5,0.96,19.2,588,0
41.2,86.9,26.7,40.8,39.5,-0.2,1.62,5.6,783,2
25.9,68.0,6.0,9.8,26.5,7.9,1.15,10.8,575,0
38.1,84.3,5.4,4.6,35.0,28.2,2.68,5.1,455,3
31.7,88.3,13.1,26.0,33.2,18.5,2.09,4.5,722,2
43.5,91.7,43.6,71.4,30.7,18.7,2.92,4.7,873,3
30.5,87.9,28.4,38.1,29.2,15.2,1.76,5.0,496,1
21.8,55.6,11.2,20.6,13.5,6.4,1.05,10.8,577,0
24.1,45.5,31.0,35.5,18.3,4.0,0.91,10.4,396,0
28.4,83.9,28.4,32.2,33.5,9.0,1.74,6.0,425,1
26.6,42.9,6.1,9.5,25.0,4.6,1.02,10.7,221,0
19.2,73.8,4.1,7.2,14.3,4.0,1.1,10.7,448,0
42.9,58.5,35.8,48.5,33.7,23.2,2.0,5.7,455,2
26.0,64.6,1.1,9.2,14.1,5.2,0.72,10.1,246,0
24.0,67.8,1.3,7.0,15.6,3.0,0.98,12.1,415,0
40.0,70.3,47.8,56.7,32.4,25.1,1.71,5.5,348,2
23.4,50.1,17.0,23.4,28.5,10.6,0.89,10.2,200,0
22.6,46.8,20.5,22.9,28.3,8.7,1.03,10.9,518,0
37.6,94.5,17.5,42.8,37.0,19.1,2.13,3.0,602,3
35.3,66.8,25.8,35.6,43.0,14.6,1.96,4.8,666,2
32.8,82.7,4.4,11.3,27.7,11.4,1.58,5.2,322,1
34.7,69.9,29.7,43.7,29.5,11.6,1.6,6.9,398,1
31.1,59.7,29.0,47.1,24.9,10.2,2.17,4.4,822,2

